"Ano","Universidad","Semestre","Nivel Educativo","Programa","Categoria Docentes","Genero","Numero"
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en Ciencias Naturales y Educación Ambiental - Neiva","Docente Ocasional",,
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en Educación Física Recreación y Deportes ","Docente Ocasional",,
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en humanidades y lengua Castellana","Docente Ocasional",,
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Matemáticas - Neiva","Docente Ocasional",,
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Pedagogía Infantil","Docente Ocasional",,0
2004,"Universidad Surcolombiana",,"Pregrado","Comunicación Social y Periodísmo","Docente Ocasional",,2
2004,"Universidad Surcolombiana",,"Pregrado","Derecho  Diurna- Neiva","Docente Ocasional",,6
2004,"Universidad Surcolombiana",,"Pregrado","Tecnología en Acuicultura Continental - Neiva","Docente Ocasional",,
2004,"Universidad Surcolombiana",,"Pregrado","Zootecnia","Docente Ocasional",,0
2004,"Universidad Surcolombiana",,"Pregrado","Administración de Empresas - Diurna","Docente Catedrático",,24
2004,"Universidad Surcolombiana",,"Pregrado","Contaduría Pública - Diurna","Docente Catedrático",,18
2004,"Universidad Surcolombiana",,"Pregrado","Enfermería","Docente Catedrático",,16
2004,"Universidad Surcolombiana",,"Pregrado","Medicina","Docente Catedrático",,70
2004,"Universidad Surcolombiana",,"Pregrado","Psicología - Neiva","Docente Catedrático",,17
2004,"Universidad Surcolombiana",,"Pregrado","Ingeniería Agrícola - Neiva","Docente Catedrático",,12
2004,"Universidad Surcolombiana",,"Pregrado","Ingeniería de Petróleos","Docente Catedrático",,9
2004,"Universidad Surcolombiana",,"Pregrado","Ingeniería Electrónica","Docente Catedrático",,23
2004,"Universidad Surcolombiana",,"Pregrado","Administración del Desarrollo Agroindustrial","Docente Catedrático",,
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura Administración Educativa","Docente Catedrático",,0
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura En Biología y Química","Docente Catedrático",,
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Física - Neiva","Docente Catedrático",,16
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura Arte Escénico","Docente Catedrático",,
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Matemáticas y Física","Docente Catedrático",,
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura En Educación Infantil Integrada","Docente Catedrático",,
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatrua en Lenguas Modernas - Neiva","Docente Catedrático",,19
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación para la Democracia","Docente Catedrático",,
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura Música","Docente Catedrático",,
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Artes visuales","Docente Catedrático",,
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Español y Comunicación Educativa  - Neiva","Docente Catedrático",,20
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en Educación Artística y Cultural","Docente Catedrático",,
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en Humanidades, Lengua Extranjera - Neiva","Docente Catedrático",,
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en Ciencias Naturales y Educación Ambiental - Neiva","Docente Catedrático",,
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en Educación Física Recreación y Deportes ","Docente Catedrático",,
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en humanidades y lengua Castellana","Docente Catedrático",,
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Matemáticas - Neiva","Docente Catedrático",,
2004,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Pedagogía Infantil","Docente Catedrático",,8
2004,"Universidad Surcolombiana",,"Pregrado","Comunicación Social y Periodísmo","Docente Catedrático",,13
2004,"Universidad Surcolombiana",,"Pregrado","Derecho  Diurna- Neiva","Docente Catedrático",,34
2004,"Universidad Surcolombiana",,"Pregrado","Tecnología en Acuicultura Continental - Neiva","Docente Catedrático",,
2004,"Universidad Surcolombiana",,"Pregrado","Zootecnia","Docente Catedrático",,1
2004,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Administración de Empresas - Diurna",,"Hombre",19
2004,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Contaduría Pública - Diurna",,"Hombre",20
2004,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería de Sistemas",,"Hombre",22
2004,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Derecho  Diurna- Neiva",,"Hombre",47
2004,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería Industrial",,"Hombre",53
2004,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Psicología - Neiva",,"Hombre",11
2004,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería Civil",,"Hombre",22
2004,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Fisioterapia",,"Hombre",4
2004,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Comunicación Social y Periodísmo",,"Hombre",8
2004,"Universidad Cooperativa de Colombia","Semestre A","Postgrado","Especialización Gerencia de la Salud Ocupacional ",,"Hombre",7
2004,"Universidad Cooperativa de Colombia","Semestre A","Postgrado","Especialización Gerencia de la Calidad y Auditoría en Salud ",,"Hombre",6
2004,"Universidad Cooperativa de Colombia","Semestre A","Postgrado","Especialización gerencia servicios en salud",,"Hombre",5
2004,"Universidad Cooperativa de Colombia","Semestre A","Postgrado","Especialización Gestion tributaria y aduanera",,"Hombre",
2004,"Universidad Cooperativa de Colombia","Semestre A","Postgrado","Especialización Gerencia de Mercados",,"Hombre",7
2004,"Universidad Cooperativa de Colombia","Semestre A","Postgrado","Especialización Revisoria fiscal y control de Gestión",,"Hombre",8
2004,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Administración de Empresas - Diurna",,"Mujer",3
2004,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Contaduría Pública - Diurna",,"Mujer",3
2004,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería de Sistemas",,"Mujer",7
2004,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Derecho  Diurna- Neiva",,"Mujer",7
2004,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería Industrial",,"Mujer",10
2004,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Psicología - Neiva",,"Mujer",12
2004,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería Civil",,"Mujer",4
2004,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Fisioterapia",,"Mujer",19
2004,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Comunicación Social y Periodísmo",,"Mujer",7
2004,"Universidad Cooperativa de Colombia","Semestre A","Postgrado","Especialización Gerencia de la Salud Ocupacional ",,"Mujer",2
2004,"Universidad Cooperativa de Colombia","Semestre A","Postgrado","Especialización Gerencia de la Calidad y Auditoría en Salud ",,"Mujer",3
2004,"Universidad Cooperativa de Colombia","Semestre A","Postgrado","Especialización gerencia servicios en salud",,"Mujer",4
2004,"Universidad Cooperativa de Colombia","Semestre A","Postgrado","Especialización Gestion tributaria y aduanera",,"Mujer",
2004,"Universidad Cooperativa de Colombia","Semestre A","Postgrado","Especialización Gerencia de Mercados",,"Mujer",2
2004,"Universidad Cooperativa de Colombia","Semestre A","Postgrado","Especialización Revisoria fiscal y control de Gestión",,"Mujer",1
2004,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Administración de Empresas - Diurna",,"Hombre",19
2004,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Contaduría Pública - Diurna",,"Hombre",20
2004,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Ingeniería de Sistemas",,"Hombre",22
2004,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Derecho  Diurna- Neiva",,"Hombre",47
2004,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Ingeniería Industrial",,"Hombre",53
2004,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Psicología - Neiva",,"Hombre",8
2004,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Ingeniería Civil",,"Hombre",23
2004,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Fisioterapia",,"Hombre",4
2004,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Comunicación Social y Periodísmo",,"Hombre",8
2004,"Universidad Cooperativa de Colombia","Semestre B","Postgrado","Especialización Gerencia de la Salud Ocupacional ",,"Hombre",7
2004,"Universidad Cooperativa de Colombia","Semestre B","Postgrado","Especialización Gerencia de la Calidad y Auditoría en Salud ",,"Hombre",6
2004,"Universidad Cooperativa de Colombia","Semestre B","Postgrado","Especialización gerencia servicios en salud",,"Hombre",5
2004,"Universidad Cooperativa de Colombia","Semestre B","Postgrado","Especialización Gestion tributaria y aduanera",,"Hombre",
2004,"Universidad Cooperativa de Colombia","Semestre B","Postgrado","Especialización Gerencia de Mercados",,"Hombre",7
2004,"Universidad Cooperativa de Colombia","Semestre B","Postgrado","Especialización Revisoria fiscal y control de Gestión",,"Hombre",8
2004,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Administración de Empresas - Diurna",,"Mujer",3
2004,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Contaduría Pública - Diurna",,"Mujer",3
2004,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Ingeniería de Sistemas",,"Mujer",7
2004,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Derecho  Diurna- Neiva",,"Mujer",7
2004,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Ingeniería Industrial",,"Mujer",10
2004,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Psicología - Neiva",,"Mujer",15
2004,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Ingeniería Civil",,"Mujer",3
2004,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Fisioterapia",,"Mujer",19
2004,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Comunicación Social y Periodísmo",,"Mujer",7
2004,"Universidad Cooperativa de Colombia","Semestre B","Postgrado","Especialización Gerencia de la Salud Ocupacional ",,"Mujer",2
2004,"Universidad Cooperativa de Colombia","Semestre B","Postgrado","Especialización Gerencia de la Calidad y Auditoría en Salud ",,"Mujer",3
2004,"Universidad Cooperativa de Colombia","Semestre B","Postgrado","Especialización gerencia servicios en salud",,"Mujer",4
2004,"Universidad Cooperativa de Colombia","Semestre B","Postgrado","Especialización Gestion tributaria y aduanera",,"Mujer",
2004,"Universidad Cooperativa de Colombia","Semestre B","Postgrado","Especialización Gerencia de Mercados",,"Mujer",2
2004,"Universidad Cooperativa de Colombia","Semestre B","Postgrado","Especialización Revisoria fiscal y control de Gestión",,"Mujer",1
2004,"Universidad Antonio Nariño",,"Pregrado","Administración de Empresas - Diurna","Docente Tiempo completo",,0
2004,"Universidad Antonio Nariño",,"Pregrado","Ingeniería de Sistemas","Docente Tiempo completo",,0
2004,"Universidad Antonio Nariño",,"Pregrado","Ingeniería Electrónica","Docente Tiempo completo",,1
2004,"Universidad Antonio Nariño",,"Pregrado","Arquitectura","Docente Tiempo completo",,0
2004,"Universidad Antonio Nariño",,"Pregrado","Comercio Internacional","Docente Tiempo completo",,0
2004,"Universidad Antonio Nariño",,"Pregrado","Contaduría Pública - Diurna","Docente Tiempo completo",,1
2004,"Universidad Antonio Nariño",,"Pregrado","Derecho  Diurna- Neiva","Docente Tiempo completo",,3
2004,"Universidad Antonio Nariño",,"Pregrado","Ingeniería Mecánica","Docente Tiempo completo",,0
2004,"Universidad Antonio Nariño",,"Pregrado","Odontología","Docente Tiempo completo",,1
2004,"Universidad Antonio Nariño",,"Pregrado","Psicología - Neiva","Docente Tiempo completo",,1
2004,"Universidad Antonio Nariño",,"Pregrado","Administración de Empresas - Diurna","Docente Catedrático",,10
2004,"Universidad Antonio Nariño",,"Pregrado","Ingeniería de Sistemas","Docente Catedrático",,10
2004,"Universidad Antonio Nariño",,"Pregrado","Ingeniería Electrónica","Docente Catedrático",,20
2004,"Universidad Antonio Nariño",,"Pregrado","Arquitectura","Docente Catedrático",,17
2004,"Universidad Antonio Nariño",,"Pregrado","Comercio Internacional","Docente Catedrático",,4
2004,"Universidad Antonio Nariño",,"Pregrado","Contaduría Pública - Diurna","Docente Catedrático",,18
2004,"Universidad Antonio Nariño",,"Pregrado","Derecho  Diurna- Neiva","Docente Catedrático",,37
2004,"Universidad Antonio Nariño",,"Pregrado","Ingeniería Mecánica","Docente Catedrático",,10
2004,"Universidad Antonio Nariño",,"Pregrado","Odontología","Docente Catedrático",,14
2004,"Universidad Antonio Nariño",,"Pregrado","Psicología - Neiva","Docente Catedrático",,8
2004,"Universidad Antonio Nariño",,"Pregrado","Administración de Empresas - Diurna","Docente Medio tiempo",,0
2004,"Universidad Antonio Nariño",,"Pregrado","Ingeniería de Sistemas","Docente Medio tiempo",,0
2004,"Universidad Antonio Nariño",,"Pregrado","Ingeniería Electrónica","Docente Medio tiempo",,1
2004,"Universidad Antonio Nariño",,"Pregrado","Arquitectura","Docente Medio tiempo",,1
2004,"Universidad Antonio Nariño",,"Pregrado","Comercio Internacional","Docente Medio tiempo",,0
2004,"Universidad Antonio Nariño",,"Pregrado","Contaduría Pública - Diurna","Docente Medio tiempo",,0
2004,"Universidad Antonio Nariño",,"Pregrado","Derecho  Diurna- Neiva","Docente Medio tiempo",,5
2004,"Universidad Antonio Nariño",,"Pregrado","Ingeniería Mecánica","Docente Medio tiempo",,1
2004,"Universidad Antonio Nariño",,"Pregrado","Odontología","Docente Medio tiempo",,1
2004,"Universidad Antonio Nariño",,"Pregrado","Psicología - Neiva","Docente Medio tiempo",,0
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Administración de Empresas - Diurna","Docente Tiempo completo",,0
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Medicina Veterinaria y Zootecnia","Docente Tiempo completo",,1
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Ingeniería Industrial","Docente Tiempo completo",,1
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Administración Bancaria y Financiera","Docente Tiempo completo",,1
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Administración Comercial","Docente Tiempo completo",,0
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Mercadeo, Publicidad y Ventas","Docente Tiempo completo",,1
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Ingeniería Ambiental","Docente Tiempo completo",,1
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Ingeniería de Sistemas","Docente Tiempo completo",,0
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Zootecnia","Docente Tiempo completo",,
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Administración de Empresas - Diurna","Docente Medio tiempo",,1
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Medicina Veterinaria y Zootecnia","Docente Medio tiempo",,0
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Ingeniería Industrial","Docente Medio tiempo",,0
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Administración Bancaria y Financiera","Docente Medio tiempo",,0
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Administración Comercial","Docente Medio tiempo",,0
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Mercadeo, Publicidad y Ventas","Docente Medio tiempo",,0
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Ingeniería Ambiental","Docente Medio tiempo",,0
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Ingeniería de Sistemas","Docente Medio tiempo",,0
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Zootecnia","Docente Medio tiempo",,
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Administración de Empresas - Diurna","Docente Catedrático",,33
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Medicina Veterinaria y Zootecnia","Docente Catedrático",,30
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Ingeniería Industrial","Docente Catedrático",,40
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Administración Bancaria y Financiera","Docente Catedrático",,41
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Administración Comercial","Docente Catedrático",,28
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Mercadeo, Publicidad y Ventas","Docente Catedrático",,31
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Ingeniería Ambiental","Docente Catedrático",,14
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Ingeniería de Sistemas","Docente Catedrático",,9
2004,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Zootecnia","Docente Catedrático",,
2004,"Corporación Universitaria Iberoamericana",,"Postgrado","Especialización en Gerencia de las Organizaciones de la Salud",,"Hombre",8
2004,"Corporación Universitaria Iberoamericana",,"Postgrado","Especialización en Formulación y Evaluación de Proyectos de Desarrollo Social",,"Hombre",3
2004,"Corporación Universitaria Iberoamericana",,"Postgrado","Especialización en Gerencia de las Organizaciones de la Salud",,"Mujer",6
2004,"Corporación Universitaria Iberoamericana",,"Postgrado","Especialización en Formulación y Evaluación de Proyectos de Desarrollo Social",,"Mujer",3
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Administración de Empresas - Diurna","Docente Catedrático","Hombre",8
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Ingeniería de Sistemas","Docente Catedrático","Hombre",4
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Ingeniería de Alimentos","Docente Catedrático","Hombre",0
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Regencia de Farmacia","Docente Catedrático","Hombre",0
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Zootecnia","Docente Catedrático","Hombre",5
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Manejo Agroforestal","Docente Catedrático","Hombre",4
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Manejo Agroecológico y de Poscosecha","Docente Catedrático","Hombre",2
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Psicología Social Comunitaria","Docente Catedrático","Hombre",1
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Comunicación Social Comunitaria","Docente Catedrático","Hombre",1
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Administración de Empresas - Diurna","Docente Catedrático","Hombre",7
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Ingeniería de Sistemas","Docente Catedrático","Hombre",2
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Ingeniería de Alimentos","Docente Catedrático","Hombre",3
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Regencia de Farmacia","Docente Catedrático","Hombre",2
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Zootecnia","Docente Catedrático","Hombre",2
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Manejo Agroforestal","Docente Catedrático","Hombre",0
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Manejo Agroecológico y de Poscosecha","Docente Catedrático","Hombre",0
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Psicología Social Comunitaria","Docente Catedrático","Hombre",6
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Comunicación Social Comunitaria","Docente Catedrático","Hombre",0
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Administración de Empresas - Diurna","Docente Medio tiempo","Mujer",0
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Ingeniería de Sistemas","Docente Medio tiempo","Mujer",1
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Ingeniería de Alimentos","Docente Medio tiempo","Mujer",0
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Regencia de Farmacia","Docente Medio tiempo","Mujer",0
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Zootecnia","Docente Medio tiempo","Mujer",1
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Manejo Agroforestal","Docente Medio tiempo","Mujer",1
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Manejo Agroecológico y de Poscosecha","Docente Medio tiempo","Mujer",0
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Psicología Social Comunitaria","Docente Medio tiempo","Mujer",0
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Comunicación Social Comunitaria","Docente Medio tiempo","Mujer",0
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Administración de Empresas - Diurna","Docente Medio tiempo","Mujer",1
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Ingeniería de Sistemas","Docente Medio tiempo","Mujer",0
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Ingeniería de Alimentos","Docente Medio tiempo","Mujer",1
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Regencia de Farmacia","Docente Medio tiempo","Mujer",0
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Zootecnia","Docente Medio tiempo","Mujer",0
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Manejo Agroforestal","Docente Medio tiempo","Mujer",0
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Manejo Agroecológico y de Poscosecha","Docente Medio tiempo","Mujer",0
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Psicología Social Comunitaria","Docente Medio tiempo","Mujer",1
2004,"Universidad Nacional Abierta y a Distancia UNAD",,"Pregrado","Comunicación Social Comunitaria","Docente Medio tiempo","Mujer",1
2004,"Universidad Santo Tomas",,"Pregrado","Tecnologia En recursos Naturales","Docente Tiempo completo","Hombre",2
2004,"Universidad Santo Tomas",,"Pregrado","Tecnologia en Producción Agropecuaria","Docente Tiempo completo","Hombre",2
2004,"Universidad Santo Tomas",,"Pregrado","Tecnologia En Administración de Empresas","Docente Tiempo completo","Hombre",2
2004,"Universidad Santo Tomas",,"Pregrado","Administración Ambiental","Docente Tiempo completo","Hombre",2
2004,"Universidad Santo Tomas",,"Pregrado","Administración Agropecuaria","Docente Tiempo completo","Hombre",2
2004,"Universidad Santo Tomas",,"Pregrado","Administración de Empresas - Diurna","Docente Tiempo completo","Hombre",2
2004,"Universidad Santo Tomas",,"Pregrado","Administración de Sistemas","Docente Tiempo completo","Hombre",2
2004,"Universidad Santo Tomas",,"Pregrado","Construcción","Docente Tiempo completo","Hombre",2
2004,"Universidad Santo Tomas",,"Pregrado","Licenciatura Filosofía y Letras","Docente Tiempo completo","Hombre",1
2004,"Universidad Santo Tomas",,"Pregrado","Filosofía e Historia","Docente Tiempo completo","Hombre",2
2004,"Universidad Santo Tomas",,"Pregrado","Filosofía Ciencias Religión","Docente Tiempo completo","Hombre",1
2004,"Universidad Santo Tomas",,"Pregrado","Licenciatura En Educación Preescolar","Docente Tiempo completo","Hombre",1
2004,"Universidad Santo Tomas",,"Pregrado","Licenciatura en Educación Básica","Docente Tiempo completo","Hombre",1
2004,"Universidad Santo Tomas",,"Pregrado","Licenciatura en Educación Ambiental","Docente Tiempo completo","Hombre",1
2004,"Universidad Santo Tomas",,"Pregrado","Licenciatura en Biología","Docente Tiempo completo","Hombre",1
2004,"Universidad Santo Tomas",,"Pregrado","Educación Religiosa","Docente Tiempo completo","Hombre",1
2004,"Universidad Santo Tomas",,"Pregrado","Licenciatura En Filosofía, ética Y Valores","Docente Tiempo completo","Hombre",1
2004,"Universidad Santo Tomas",,"Pregrado","Licenciatura En Filosofía Pensamiento Politico Y Economico","Docente Tiempo completo","Hombre",1
2004,"Universidad Santo Tomas",,"Pregrado","Licenciatura en Filosofía Cultura de paz","Docente Tiempo completo","Hombre",1
2004,"Universidad Santo Tomas",,"Postgrado","Patología de la Construcción","Docente Tiempo completo","Hombre",0
2004,"Universidad Santo Tomas",,"Postgrado","Docencia Universitaria","Docente Tiempo completo","Hombre",0
2004,"Universidad Santo Tomas",,"Pregrado","Tecnologia En recursos Naturales","Docente Tiempo completo","Mujer",1
2004,"Universidad Santo Tomas",,"Pregrado","Tecnologia en Producción Agropecuaria","Docente Tiempo completo","Mujer",1
2004,"Universidad Santo Tomas",,"Pregrado","Tecnologia En Administración de Empresas","Docente Tiempo completo","Mujer",1
2004,"Universidad Santo Tomas",,"Pregrado","Administración Ambiental","Docente Tiempo completo","Mujer",1
2004,"Universidad Santo Tomas",,"Pregrado","Administración Agropecuaria","Docente Tiempo completo","Mujer",1
2004,"Universidad Santo Tomas",,"Pregrado","Administración de Empresas - Diurna","Docente Tiempo completo","Mujer",1
2004,"Universidad Santo Tomas",,"Pregrado","Administración de Sistemas","Docente Tiempo completo","Mujer",1
2004,"Universidad Santo Tomas",,"Pregrado","Construcción","Docente Tiempo completo","Mujer",1
2004,"Universidad Santo Tomas",,"Pregrado","Licenciatura Filosofía y Letras","Docente Tiempo completo","Mujer",1
2004,"Universidad Santo Tomas",,"Pregrado","Filosofía e Historia","Docente Tiempo completo","Mujer",1
2004,"Universidad Santo Tomas",,"Pregrado","Filosofía Ciencias Religión","Docente Tiempo completo","Mujer",1
2004,"Universidad Santo Tomas",,"Pregrado","Licenciatura En Educación Preescolar","Docente Tiempo completo","Mujer",2
2004,"Universidad Santo Tomas",,"Pregrado","Licenciatura en Educación Básica","Docente Tiempo completo","Mujer",2
2004,"Universidad Santo Tomas",,"Pregrado","Licenciatura en Educación Ambiental","Docente Tiempo completo","Mujer",2
2004,"Universidad Santo Tomas",,"Pregrado","Licenciatura en Biología","Docente Tiempo completo","Mujer",2
2004,"Universidad Santo Tomas",,"Pregrado","Educación Religiosa","Docente Tiempo completo","Mujer",2
2004,"Universidad Santo Tomas",,"Pregrado","Licenciatura En Filosofía, ética Y Valores","Docente Tiempo completo","Mujer",1
2004,"Universidad Santo Tomas",,"Pregrado","Licenciatura En Filosofía Pensamiento Politico Y Economico","Docente Tiempo completo","Mujer",1
2004,"Universidad Santo Tomas",,"Pregrado","Licenciatura en Filosofía Cultura de paz","Docente Tiempo completo","Mujer",1
2004,"Universidad Santo Tomas",,"Postgrado","Patología de la Construcción","Docente Tiempo completo","Mujer",0
2004,"Universidad Santo Tomas",,"Postgrado","Docencia Universitaria","Docente Tiempo completo","Mujer",0
2004,"Escuela Superior de Administración Pública (ESAP)","Semestre B","Pregrado","Administración Pública Territorial",,"Hombre",27
2004,"Escuela Superior de Administración Pública (ESAP)","Semestre B","Pregrado","Administración Pública Municipal y Regional",,"Hombre",0
2004,"Escuela Superior de Administración Pública (ESAP)","Semestre B","Postgrado","Administración Pública Contemporanea",,"Hombre",0
2004,"Escuela Superior de Administración Pública (ESAP)","Semestre B","Postgrado","Proyectos de Desarrollo",,"Hombre",1
2004,"Escuela Superior de Administración Pública (ESAP)","Semestre B","Pregrado","Administración Pública Territorial",,"Mujer",3
2004,"Escuela Superior de Administración Pública (ESAP)","Semestre B","Pregrado","Administración Pública Municipal y Regional",,"Mujer",0
