"Ano","Municipio","Tipo Institucion","Area","Tipo Nivel Educativo","Grado","Numero Grado","Numero Matriculas"
2009,"Tesalia","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2009,"Timaná","No Oficial","Urbana","Básica Primaria","Segundo",2,13
2009,"Villavieja","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2009,"Yaguará","No Oficial","Urbana","Básica Primaria","Segundo",2,27
2009,"Acevedo","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Agrado","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Aipe","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Algeciras","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Altamira","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Baraya","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Campoalegre","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Colombia","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Elias","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Garzón","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Gigante","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Guadalupe","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Hobo","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Iquira","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Isnos","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"La Argentina","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"La Plata","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Nátaga","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Neiva","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Oporapa","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Paicol","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Palermo","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Palestina","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Pital","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Pitalito","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Rivera","No Oficial","Rural","Básica Primaria","Segundo",2,39
2009,"Saladoblanco","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"San Agustín","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Santa Maria","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Suaza","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Tarqui","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Tello","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Teruel","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Tesalia","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Timaná","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Villavieja","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Yaguará","No Oficial","Rural","Básica Primaria","Segundo",2,0
2009,"Acevedo","Oficial","Urbana","Básica Primaria","Tercero",3,126
2009,"Agrado","Oficial","Urbana","Básica Primaria","Tercero",3,139
2009,"Aipe","Oficial","Urbana","Básica Primaria","Tercero",3,271
2009,"Algeciras","Oficial","Urbana","Básica Primaria","Tercero",3,206
2009,"Altamira","Oficial","Urbana","Básica Primaria","Tercero",3,55
2009,"Baraya","Oficial","Urbana","Básica Primaria","Tercero",3,90
2009,"Campoalegre","Oficial","Urbana","Básica Primaria","Tercero",3,512
2009,"Colombia","Oficial","Urbana","Básica Primaria","Tercero",3,59
2009,"Elias","Oficial","Urbana","Básica Primaria","Tercero",3,27
2009,"Garzón","Oficial","Urbana","Básica Primaria","Tercero",3,666
2009,"Gigante","Oficial","Urbana","Básica Primaria","Tercero",3,201
2009,"Guadalupe","Oficial","Urbana","Básica Primaria","Tercero",3,138
2009,"Hobo","Oficial","Urbana","Básica Primaria","Tercero",3,110
2009,"Iquira","Oficial","Urbana","Básica Primaria","Tercero",3,62
2009,"Isnos","Oficial","Urbana","Básica Primaria","Tercero",3,146
2009,"La Argentina","Oficial","Urbana","Básica Primaria","Tercero",3,140
2009,"La Plata","Oficial","Urbana","Básica Primaria","Tercero",3,552
2009,"Nátaga","Oficial","Urbana","Básica Primaria","Tercero",3,83
2009,"Neiva","Oficial","Urbana","Básica Primaria","Tercero",3,4480
2009,"Oporapa","Oficial","Urbana","Básica Primaria","Tercero",3,76
2009,"Paicol","Oficial","Urbana","Básica Primaria","Tercero",3,72
2009,"Palermo","Oficial","Urbana","Básica Primaria","Tercero",3,253
2009,"Palestina","Oficial","Urbana","Básica Primaria","Tercero",3,59
2009,"Pital","Oficial","Urbana","Básica Primaria","Tercero",3,115
2009,"Pitalito","Oficial","Urbana","Básica Primaria","Tercero",3,1383
2009,"Rivera","Oficial","Urbana","Básica Primaria","Tercero",3,249
2009,"Saladoblanco","Oficial","Urbana","Básica Primaria","Tercero",3,73
2009,"San Agustín","Oficial","Urbana","Básica Primaria","Tercero",3,248
2009,"Santa Maria","Oficial","Urbana","Básica Primaria","Tercero",3,75
2009,"Suaza","Oficial","Urbana","Básica Primaria","Tercero",3,81
2009,"Tarqui","Oficial","Urbana","Básica Primaria","Tercero",3,140
2009,"Tello","Oficial","Urbana","Básica Primaria","Tercero",3,110
2009,"Teruel","Oficial","Urbana","Básica Primaria","Tercero",3,92
2009,"Tesalia","Oficial","Urbana","Básica Primaria","Tercero",3,114
2009,"Timaná","Oficial","Urbana","Básica Primaria","Tercero",3,169
2009,"Villavieja","Oficial","Urbana","Básica Primaria","Tercero",3,49
2009,"Yaguará","Oficial","Urbana","Básica Primaria","Tercero",3,104
2009,"Acevedo","Oficial","Rural","Básica Primaria","Tercero",3,737
2009,"Agrado","Oficial","Rural","Básica Primaria","Tercero",3,113
2009,"Aipe","Oficial","Rural","Básica Primaria","Tercero",3,170
2009,"Algeciras","Oficial","Rural","Básica Primaria","Tercero",3,332
2009,"Altamira","Oficial","Rural","Básica Primaria","Tercero",3,17
2009,"Baraya","Oficial","Rural","Básica Primaria","Tercero",3,114
2009,"Campoalegre","Oficial","Rural","Básica Primaria","Tercero",3,174
2009,"Colombia","Oficial","Rural","Básica Primaria","Tercero",3,196
2009,"Elias","Oficial","Rural","Básica Primaria","Tercero",3,75
2009,"Garzón","Oficial","Rural","Básica Primaria","Tercero",3,881
2009,"Gigante","Oficial","Rural","Básica Primaria","Tercero",3,464
2009,"Guadalupe","Oficial","Rural","Básica Primaria","Tercero",3,380
2009,"Hobo","Oficial","Rural","Básica Primaria","Tercero",3,28
2009,"Iquira","Oficial","Rural","Básica Primaria","Tercero",3,212
2009,"Isnos","Oficial","Rural","Básica Primaria","Tercero",3,532
2009,"La Argentina","Oficial","Rural","Básica Primaria","Tercero",3,230
2009,"La Plata","Oficial","Rural","Básica Primaria","Tercero",3,998
2009,"Nátaga","Oficial","Rural","Básica Primaria","Tercero",3,87
2009,"Neiva","Oficial","Rural","Básica Primaria","Tercero",3,598
2009,"Oporapa","Oficial","Rural","Básica Primaria","Tercero",3,236
2009,"Paicol","Oficial","Rural","Básica Primaria","Tercero",3,84
2009,"Palermo","Oficial","Rural","Básica Primaria","Tercero",3,350
2009,"Palestina","Oficial","Rural","Básica Primaria","Tercero",3,241
2009,"Pital","Oficial","Rural","Básica Primaria","Tercero",3,273
2009,"Pitalito","Oficial","Rural","Básica Primaria","Tercero",3,1324
2009,"Rivera","Oficial","Rural","Básica Primaria","Tercero",3,200
2009,"Saladoblanco","Oficial","Rural","Básica Primaria","Tercero",3,287
2009,"San Agustín","Oficial","Rural","Básica Primaria","Tercero",3,538
2009,"Santa Maria","Oficial","Rural","Básica Primaria","Tercero",3,189
2009,"Suaza","Oficial","Rural","Básica Primaria","Tercero",3,462
2009,"Tarqui","Oficial","Rural","Básica Primaria","Tercero",3,343
2009,"Tello","Oficial","Rural","Básica Primaria","Tercero",3,244
2009,"Teruel","Oficial","Rural","Básica Primaria","Tercero",3,105
2009,"Tesalia","Oficial","Rural","Básica Primaria","Tercero",3,95
2009,"Timaná","Oficial","Rural","Básica Primaria","Tercero",3,354
2009,"Villavieja","Oficial","Rural","Básica Primaria","Tercero",3,80
2009,"Yaguará","Oficial","Rural","Básica Primaria","Tercero",3,25
2009,"Acevedo","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2009,"Agrado","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2009,"Aipe","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2009,"Algeciras","No Oficial","Urbana","Básica Primaria","Tercero",3,18
2009,"Altamira","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2009,"Baraya","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2009,"Campoalegre","No Oficial","Urbana","Básica Primaria","Tercero",3,39
2009,"Colombia","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2009,"Elias","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2009,"Garzón","No Oficial","Urbana","Básica Primaria","Tercero",3,117
2009,"Gigante","No Oficial","Urbana","Básica Primaria","Tercero",3,14
2009,"Guadalupe","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2009,"Hobo","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2009,"Iquira","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2009,"Isnos","No Oficial","Urbana","Básica Primaria","Tercero",3,7
2009,"La Argentina","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2009,"La Plata","No Oficial","Urbana","Básica Primaria","Tercero",3,46
2009,"Nátaga","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2009,"Neiva","No Oficial","Urbana","Básica Primaria","Tercero",3,1335
2009,"Oporapa","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2009,"Paicol","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2009,"Palermo","No Oficial","Urbana","Básica Primaria","Tercero",3,25
2009,"Palestina","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2009,"Pital","No Oficial","Urbana","Básica Primaria","Tercero",3,3
2009,"Pitalito","No Oficial","Urbana","Básica Primaria","Tercero",3,215
2009,"Rivera","No Oficial","Urbana","Básica Primaria","Tercero",3,9
2009,"Saladoblanco","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2009,"San Agustín","No Oficial","Urbana","Básica Primaria","Tercero",3,26
2009,"Santa Maria","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2009,"Suaza","No Oficial","Urbana","Básica Primaria","Tercero",3,6
2009,"Tarqui","No Oficial","Urbana","Básica Primaria","Tercero",3,18
2009,"Tello","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2009,"Teruel","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2009,"Tesalia","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2009,"Timaná","No Oficial","Urbana","Básica Primaria","Tercero",3,8
2009,"Villavieja","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2009,"Yaguará","No Oficial","Urbana","Básica Primaria","Tercero",3,34
2009,"Acevedo","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Agrado","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Aipe","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Algeciras","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Altamira","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Baraya","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Campoalegre","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Colombia","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Elias","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Garzón","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Gigante","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Guadalupe","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Hobo","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Iquira","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Isnos","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"La Argentina","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"La Plata","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Nátaga","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Neiva","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Oporapa","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Paicol","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Palermo","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Palestina","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Pital","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Pitalito","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Rivera","No Oficial","Rural","Básica Primaria","Tercero",3,57
2009,"Saladoblanco","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"San Agustín","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Santa Maria","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Suaza","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Tarqui","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Tello","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Teruel","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Tesalia","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Timaná","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Villavieja","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Yaguará","No Oficial","Rural","Básica Primaria","Tercero",3,0
2009,"Acevedo","Oficial","Urbana","Básica Primaria","Cuarto",4,125
2009,"Agrado","Oficial","Urbana","Básica Primaria","Cuarto",4,124
2009,"Aipe","Oficial","Urbana","Básica Primaria","Cuarto",4,230
2009,"Algeciras","Oficial","Urbana","Básica Primaria","Cuarto",4,211
2009,"Altamira","Oficial","Urbana","Básica Primaria","Cuarto",4,57
2009,"Baraya","Oficial","Urbana","Básica Primaria","Cuarto",4,74
2009,"Campoalegre","Oficial","Urbana","Básica Primaria","Cuarto",4,521
2009,"Colombia","Oficial","Urbana","Básica Primaria","Cuarto",4,46
2009,"Elias","Oficial","Urbana","Básica Primaria","Cuarto",4,30
2009,"Garzón","Oficial","Urbana","Básica Primaria","Cuarto",4,651
2009,"Gigante","Oficial","Urbana","Básica Primaria","Cuarto",4,187
2009,"Guadalupe","Oficial","Urbana","Básica Primaria","Cuarto",4,117
2009,"Hobo","Oficial","Urbana","Básica Primaria","Cuarto",4,113
2009,"Iquira","Oficial","Urbana","Básica Primaria","Cuarto",4,80
2009,"Isnos","Oficial","Urbana","Básica Primaria","Cuarto",4,162
2009,"La Argentina","Oficial","Urbana","Básica Primaria","Cuarto",4,128
2009,"La Plata","Oficial","Urbana","Básica Primaria","Cuarto",4,537
2009,"Nátaga","Oficial","Urbana","Básica Primaria","Cuarto",4,72
2009,"Neiva","Oficial","Urbana","Básica Primaria","Cuarto",4,4554
2009,"Oporapa","Oficial","Urbana","Básica Primaria","Cuarto",4,78
2009,"Paicol","Oficial","Urbana","Básica Primaria","Cuarto",4,73
2009,"Palermo","Oficial","Urbana","Básica Primaria","Cuarto",4,234
2009,"Palestina","Oficial","Urbana","Básica Primaria","Cuarto",4,53
2009,"Pital","Oficial","Urbana","Básica Primaria","Cuarto",4,116
2009,"Pitalito","Oficial","Urbana","Básica Primaria","Cuarto",4,1487
2009,"Rivera","Oficial","Urbana","Básica Primaria","Cuarto",4,220
2009,"Saladoblanco","Oficial","Urbana","Básica Primaria","Cuarto",4,62
2009,"San Agustín","Oficial","Urbana","Básica Primaria","Cuarto",4,256
2009,"Santa Maria","Oficial","Urbana","Básica Primaria","Cuarto",4,42
2009,"Suaza","Oficial","Urbana","Básica Primaria","Cuarto",4,89
2009,"Tarqui","Oficial","Urbana","Básica Primaria","Cuarto",4,101
2009,"Tello","Oficial","Urbana","Básica Primaria","Cuarto",4,122
2009,"Teruel","Oficial","Urbana","Básica Primaria","Cuarto",4,102
2009,"Tesalia","Oficial","Urbana","Básica Primaria","Cuarto",4,153
2009,"Timaná","Oficial","Urbana","Básica Primaria","Cuarto",4,159
2009,"Villavieja","Oficial","Urbana","Básica Primaria","Cuarto",4,46
2009,"Yaguará","Oficial","Urbana","Básica Primaria","Cuarto",4,137
2009,"Acevedo","Oficial","Rural","Básica Primaria","Cuarto",4,686
2009,"Agrado","Oficial","Rural","Básica Primaria","Cuarto",4,111
2009,"Aipe","Oficial","Rural","Básica Primaria","Cuarto",4,157
2009,"Algeciras","Oficial","Rural","Básica Primaria","Cuarto",4,385
2009,"Altamira","Oficial","Rural","Básica Primaria","Cuarto",4,18
2009,"Baraya","Oficial","Rural","Básica Primaria","Cuarto",4,117
2009,"Campoalegre","Oficial","Rural","Básica Primaria","Cuarto",4,149
2009,"Colombia","Oficial","Rural","Básica Primaria","Cuarto",4,156
2009,"Elias","Oficial","Rural","Básica Primaria","Cuarto",4,69
2009,"Garzón","Oficial","Rural","Básica Primaria","Cuarto",4,902
2009,"Gigante","Oficial","Rural","Básica Primaria","Cuarto",4,424
2009,"Guadalupe","Oficial","Rural","Básica Primaria","Cuarto",4,374
2009,"Hobo","Oficial","Rural","Básica Primaria","Cuarto",4,26
2009,"Iquira","Oficial","Rural","Básica Primaria","Cuarto",4,201
2009,"Isnos","Oficial","Rural","Básica Primaria","Cuarto",4,482
2009,"La Argentina","Oficial","Rural","Básica Primaria","Cuarto",4,217
2009,"La Plata","Oficial","Rural","Básica Primaria","Cuarto",4,951
2009,"Nátaga","Oficial","Rural","Básica Primaria","Cuarto",4,113
2009,"Neiva","Oficial","Rural","Básica Primaria","Cuarto",4,576
2009,"Oporapa","Oficial","Rural","Básica Primaria","Cuarto",4,232
2009,"Paicol","Oficial","Rural","Básica Primaria","Cuarto",4,81
2009,"Palermo","Oficial","Rural","Básica Primaria","Cuarto",4,324
2009,"Palestina","Oficial","Rural","Básica Primaria","Cuarto",4,236
2009,"Pital","Oficial","Rural","Básica Primaria","Cuarto",4,245
2009,"Pitalito","Oficial","Rural","Básica Primaria","Cuarto",4,1356
2009,"Rivera","Oficial","Rural","Básica Primaria","Cuarto",4,175
2009,"Saladoblanco","Oficial","Rural","Básica Primaria","Cuarto",4,208
2009,"San Agustín","Oficial","Rural","Básica Primaria","Cuarto",4,504
2009,"Santa Maria","Oficial","Rural","Básica Primaria","Cuarto",4,179
2009,"Suaza","Oficial","Rural","Básica Primaria","Cuarto",4,382
2009,"Tarqui","Oficial","Rural","Básica Primaria","Cuarto",4,305
2009,"Tello","Oficial","Rural","Básica Primaria","Cuarto",4,214
2009,"Teruel","Oficial","Rural","Básica Primaria","Cuarto",4,91
2009,"Tesalia","Oficial","Rural","Básica Primaria","Cuarto",4,102
2009,"Timaná","Oficial","Rural","Básica Primaria","Cuarto",4,325
2009,"Villavieja","Oficial","Rural","Básica Primaria","Cuarto",4,102
2009,"Yaguará","Oficial","Rural","Básica Primaria","Cuarto",4,19
2009,"Acevedo","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2009,"Agrado","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2009,"Aipe","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2009,"Algeciras","No Oficial","Urbana","Básica Primaria","Cuarto",4,22
2009,"Altamira","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2009,"Baraya","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2009,"Campoalegre","No Oficial","Urbana","Básica Primaria","Cuarto",4,30
2009,"Colombia","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2009,"Elias","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2009,"Garzón","No Oficial","Urbana","Básica Primaria","Cuarto",4,159
2009,"Gigante","No Oficial","Urbana","Básica Primaria","Cuarto",4,8
2009,"Guadalupe","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2009,"Hobo","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2009,"Iquira","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2009,"Isnos","No Oficial","Urbana","Básica Primaria","Cuarto",4,13
2009,"La Argentina","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2009,"La Plata","No Oficial","Urbana","Básica Primaria","Cuarto",4,56
2009,"Nátaga","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2009,"Neiva","No Oficial","Urbana","Básica Primaria","Cuarto",4,1365
2009,"Oporapa","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2009,"Paicol","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2009,"Palermo","No Oficial","Urbana","Básica Primaria","Cuarto",4,20
2009,"Palestina","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2009,"Pital","No Oficial","Urbana","Básica Primaria","Cuarto",4,7
2009,"Pitalito","No Oficial","Urbana","Básica Primaria","Cuarto",4,211
2009,"Rivera","No Oficial","Urbana","Básica Primaria","Cuarto",4,18
2009,"Saladoblanco","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2009,"San Agustín","No Oficial","Urbana","Básica Primaria","Cuarto",4,16
2009,"Santa Maria","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2009,"Suaza","No Oficial","Urbana","Básica Primaria","Cuarto",4,7
2009,"Tarqui","No Oficial","Urbana","Básica Primaria","Cuarto",4,4
2009,"Tello","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2009,"Teruel","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2009,"Tesalia","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2009,"Timaná","No Oficial","Urbana","Básica Primaria","Cuarto",4,12
2009,"Villavieja","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2009,"Yaguará","No Oficial","Urbana","Básica Primaria","Cuarto",4,29
2009,"Acevedo","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Agrado","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Aipe","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Algeciras","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Altamira","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Baraya","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Campoalegre","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Colombia","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Elias","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Garzón","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Gigante","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Guadalupe","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Hobo","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Iquira","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Isnos","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"La Argentina","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"La Plata","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Nátaga","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Neiva","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Oporapa","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Paicol","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Palermo","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Palestina","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Pital","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Pitalito","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Rivera","No Oficial","Rural","Básica Primaria","Cuarto",4,54
2009,"Saladoblanco","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"San Agustín","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Santa Maria","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Suaza","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Tarqui","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Tello","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Teruel","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Tesalia","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Timaná","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Villavieja","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Yaguará","No Oficial","Rural","Básica Primaria","Cuarto",4,0
2009,"Acevedo","Oficial","Urbana","Básica Primaria","Quinto",5,111
2009,"Agrado","Oficial","Urbana","Básica Primaria","Quinto",5,103
2009,"Aipe","Oficial","Urbana","Básica Primaria","Quinto",5,276
2009,"Algeciras","Oficial","Urbana","Básica Primaria","Quinto",5,198
2009,"Altamira","Oficial","Urbana","Básica Primaria","Quinto",5,75
2009,"Baraya","Oficial","Urbana","Básica Primaria","Quinto",5,96
2009,"Campoalegre","Oficial","Urbana","Básica Primaria","Quinto",5,543
2009,"Colombia","Oficial","Urbana","Básica Primaria","Quinto",5,51
2009,"Elias","Oficial","Urbana","Básica Primaria","Quinto",5,23
2009,"Garzón","Oficial","Urbana","Básica Primaria","Quinto",5,590
2009,"Gigante","Oficial","Urbana","Básica Primaria","Quinto",5,193
2009,"Guadalupe","Oficial","Urbana","Básica Primaria","Quinto",5,119
2009,"Hobo","Oficial","Urbana","Básica Primaria","Quinto",5,104
2009,"Iquira","Oficial","Urbana","Básica Primaria","Quinto",5,77
2009,"Isnos","Oficial","Urbana","Básica Primaria","Quinto",5,7
2009,"La Argentina","Oficial","Urbana","Básica Primaria","Quinto",5,120
2009,"La Plata","Oficial","Urbana","Básica Primaria","Quinto",5,540
2009,"Nátaga","Oficial","Urbana","Básica Primaria","Quinto",5,70
2009,"Neiva","Oficial","Urbana","Básica Primaria","Quinto",5,4763
2009,"Oporapa","Oficial","Urbana","Básica Primaria","Quinto",5,97
2009,"Paicol","Oficial","Urbana","Básica Primaria","Quinto",5,72
2009,"Palermo","Oficial","Urbana","Básica Primaria","Quinto",5,263
2009,"Palestina","Oficial","Urbana","Básica Primaria","Quinto",5,73
2009,"Pital","Oficial","Urbana","Básica Primaria","Quinto",5,118
2009,"Pitalito","Oficial","Urbana","Básica Primaria","Quinto",5,1505
2009,"Rivera","Oficial","Urbana","Básica Primaria","Quinto",5,220
2009,"Saladoblanco","Oficial","Urbana","Básica Primaria","Quinto",5,70
2009,"San Agustín","Oficial","Urbana","Básica Primaria","Quinto",5,231
2009,"Santa Maria","Oficial","Urbana","Básica Primaria","Quinto",5,60
2009,"Suaza","Oficial","Urbana","Básica Primaria","Quinto",5,94
2009,"Tarqui","Oficial","Urbana","Básica Primaria","Quinto",5,120
2009,"Tello","Oficial","Urbana","Básica Primaria","Quinto",5,86
2009,"Teruel","Oficial","Urbana","Básica Primaria","Quinto",5,82
2009,"Tesalia","Oficial","Urbana","Básica Primaria","Quinto",5,137
2009,"Timaná","Oficial","Urbana","Básica Primaria","Quinto",5,142
2009,"Villavieja","Oficial","Urbana","Básica Primaria","Quinto",5,42
2009,"Yaguará","Oficial","Urbana","Básica Primaria","Quinto",5,129
2009,"Acevedo","Oficial","Rural","Básica Primaria","Quinto",5,555
2009,"Agrado","Oficial","Rural","Básica Primaria","Quinto",5,90
2009,"Aipe","Oficial","Rural","Básica Primaria","Quinto",5,119
2009,"Algeciras","Oficial","Rural","Básica Primaria","Quinto",5,365
